Time,Accuracy,Speed,BatteryPower,Acceleration,BatteryPower_SG,Speed_SG,Acceleration_SG
649.0,0.047,8.628,14492.131,0.49,14499.6382610723,8.63064102564103,0.624102564102414
649.1,0.045,8.706,14632.121,0.78,14611.3202377622,8.69408391608392,0.627785547785393
649.2,0.044,8.756,14689.986,0.5,14703.6408787879,8.75619813519813,0.614871794872004
649.3,0.042,8.812,14783.669,0.56,14788.2673566434,8.81705827505828,0.596934731934934
649.4,0.041,8.872,14864.726,0.6,14875.6371235431,8.87558508158508,0.603286713286582
649.5,0.04,8.938,14960.379,0.66,14965.7847249417,8.93771561771562,0.599090909090784
649.6,0.039,8.992,15029.781,0.54,15052.5311048951,8.99540326340327,0.58004662004649
649.7,0.04,9.063,15174.342,0.71,15151.1289137529,9.05372494172494,0.574207459207648
649.8,0.042,9.11,15264.226,0.47,15251.0957412587,9.11024475524476,0.560524475524651
649.9,0.042,9.173,15334.792,0.63,15354.1161025641,9.16582983682984,0.555536130536012
650.0,0.046,9.21,15426.785,0.37,15449.6158018648,9.22135198135198,0.552925407925285
650.1,0.052,9.27,15550.994,0.6,15534.772965035,9.27641491841492,0.535372960372833
650.2,0.051,9.331,15631.791,0.61,15608.7805990676,9.32842657342657,0.530559440559631
650.3,0.049,9.389,15689.537,0.58,15678.4675454545,9.38252680652681,0.517855477855659
650.4,0.049,9.441,15716.724,0.52,15733.0253916084,9.43199766899767,0.517062937062816
650.5,0.05,9.483,15763.485,0.42,15770.547965035,9.4859393939394,0.515897435897326
650.6,0.05,9.531,15826.391,0.48,15789.8899067599,9.53517715617716,0.51745920745909
650.7,0.049,9.589,15834.241,0.58,15821.4338951049,9.58943123543124,0.558193473193644
650.8,0.048,9.634,15845.262,0.45,15867.640993007,9.64681585081585,0.598018648018854
650.9,0.045,9.717,15898.2,0.83,15937.4356410256,9.70903496503497,0.628846153846022
651.0,0.044,9.762,15967.118,0.45,16018.9180955711,9.77258508158508,0.641759906759761
651.1,0.042,9.852,16141.302,0.9,16114.0683962704,9.83738694638695,0.633846153846001
651.2,0.042,9.9,16243.043,0.48,16219.7236550117,9.89935431235431,0.617319347319547
651.3,0.048,9.963,16358.686,0.63,16323.1158484848,9.96085081585082,0.586655011655215
651.4,0.054,10.012,16407.913,0.49,16411.0533123543,10.0166853146853,0.566247086246956
651.5,0.052,10.078,16485.581,0.66,16484.7534965035,10.0741002331002,0.562867132867005
651.6,0.05,10.123,16535.756,0.45,16539.8348228438,10.1292587412587,0.567995337995222
651.7,0.049,10.187,16598.01,0.64,16598.3848368298,10.1876993006993,0.57397435897455
651.8,0.047,10.237,16650.125,0.5,16656.4128741259,10.2440536130536,0.538741258741433
651.9,0.046,10.301,16732.435,0.64,16725.0115291375,10.2954475524476,0.494312354312244
652.0,0.045,10.356,16802.346,0.55,16806.7562890443,10.3429160839161,0.466689976689878
652.1,0.044,10.394,16901.399,0.38,16904.2707552448,10.3887855477855,0.431771561771467
652.2,0.043,10.431,17000.431,0.37,17015.6355198135,10.4292703962704,0.424324009324153
652.3,0.05,10.459,17142.665,0.28,17158.9911351981,10.4736503496504,0.451783216783376
652.4,0.064,10.52,17310.698,0.61,17327.4403123543,10.519627039627,0.499230769230652
652.5,0.062,10.568,17449.101,0.48,17502.4728578089,10.5734965034965,0.573531468531353
652.6,0.06,10.625,17625.57,0.57,17651.6717645688,10.6343333333333,0.641596736596593
652.7,0.057,10.71,17827.017,0.85,17742.3274195804,10.7018158508159,0.682820512820739
652.8,0.055,10.768,17868.561,0.58,17755.8782517483,10.7708974358974,0.671946386946621
652.9,0.053,10.843,17772.318,0.75,17701.9387202797,10.8362051282051,0.638508158507995
653.0,0.051,10.901,17593.843,0.58,17606.5089463869,10.8985990675991,0.609114219114074
653.1,0.049,10.967,17384.13,0.66,17482.2964662005,10.958027972028,0.561794871794753
653.2,0.048,11.009,17262.678,0.42,17370.5362167832,11.010958041958,0.541806526806717
653.3,0.047,11.06,17227.789,0.51,17295.0527202797,11.0663892773893,0.542552447552634
653.4,0.045,11.112,17222.374,0.52,17294.7841608392,11.1194685314685,0.543403263403147
653.5,0.044,11.178,17159.226,0.66,17257.7769347319,11.1750699300699,0.548379953379827
653.6,0.043,11.223,17072.065,0.45,17041.2283916084,11.2291445221445,0.547972027971894
653.7,0.042,11.293,16772.762,0.7,16498.0596317016,11.2846643356643,0.53216783216802
653.8,0.044,11.335,16301.917,0.42,15690.9204358974,11.3355780885781,0.482261072261232
653.9,0.046,11.387,14974.918,0.52,14744.4609417249,11.3811165501166,0.429918414918333
654.0,0.047,11.42,13473.638,0.33,13747.5124848485,11.4215617715618,0.386398601398518
654.1,0.045,11.463,12219.643,0.43,12746.3144125874,11.4583962703963,0.350827505827409
654.2,0.044,11.489,11943.713,0.26,12001.4555967366,11.4917272727273,0.338228438228558
654.3,0.045,11.522,11913.583,0.33,11713.0077412587,11.526041958042,0.332634032634134
654.4,0.044,11.559,11871.127,0.37,11980.317044289,11.5582540792541,0.336620046619961
654.5,0.042,11.591,12214.397,0.32,12771.968002331,11.593365967366,0.362062937062875
654.6,0.041,11.636,13767.984,0.45,13928.2361515152,11.6306666666667,0.386317016316938
654.7,0.04,11.669,15374.592,0.33,15267.4228951049,11.6706293706294,0.411946386946516
654.8,0.039,11.707,16853.662,0.38,16727.8220745921,11.7130559440559,0.433589743589883
654.9,0.038,11.761,18495.186,0.54,18159.9497272727,11.7573473193473,0.463414918414823
655.0,0.037,11.809,19526.207,0.48,19382.332,11.8057389277389,0.499860139860024
655.1,0.039,11.853,20303.632,0.44,20246.6561398601,11.8573193473193,0.542925407925266
655.2,0.042,11.914,20868.27,0.61,20855.1142051282,11.914324009324,0.587319347319553
655.3,0.041,11.968,21184.99,0.54,21240.0117622378,11.9747832167832,0.594685314685524
655.4,0.041,12.036,21399.685,0.68,21403.3463962704,12.0332610722611,0.606946386946254
655.5,0.041,12.099,21392.732,0.63,21411.3934032634,12.0961724941725,0.625944055943916
655.6,0.043,12.163,21407.826,0.64,21328.6330909091,12.1584498834499,0.60351981351968
655.7,0.046,12.221,21258.314,0.58,21247.0898391608,12.2168764568765,0.590268065268266
655.8,0.05,12.267,20922.32,0.46,21088.7846853147,12.2765034965035,0.588146853147041
655.9,0.068,12.345,20640.314,0.78,20806.5611118881,12.3345058275058,0.586864801864672
656.0,0.066,12.387,20756.175,0.42,20518.1302237762,12.3938764568765,0.606142191142047
656.1,0.064,12.447,20617.271,0.6,20265.0071631702,12.4557342657343,0.621223776223624
656.2,0.061,12.523,19800.592,0.76,20021.7035874126,12.5181212121212,0.629557109557341
656.3,0.059,12.579,19455.046,0.56,19810.2068717949,12.5816456876457,0.607342657342874
656.4,0.056,12.645,19772.053,0.66,19664.3892773893,12.6395897435897,0.587937062936925
656.5,0.054,12.706,19789.116,0.61,19630.3591445221,12.6992331002331,0.569836829836707
656.6,0.053,12.752,19552.635,0.46,19790.3466503497,12.7535571095571,0.536643356643245
656.7,0.051,12.809,19814.845,0.57,20052.6764382284,12.8065617715618,0.526596736596902
656.8,0.05,12.849,20265.105,0.4,20229.6226993007,12.8588764568765,0.522855477855649
656.9,0.048,12.914,20575.703,0.65,20289.1173310023,12.9111328671329,0.537797202797094
657.0,0.047,12.963,20530.796,0.49,20283.5394382284,12.9664358974359,0.564965034964904
657.1,0.045,13.027,20042.67,0.64,20117.8726083916,13.0241258741259,0.57097902097888
657.2,0.044,13.073,19632.477,0.46,19737.926962704,13.0806317016317,0.566631701631903
657.3,0.044,13.14,19180.741,0.67,19150.6523636364,13.1374522144522,0.546911421911611
657.4,0.043,13.196,18536.394,0.56,18441.1695384615,13.190013986014,0.512995337995211
657.5,0.042,13.24,17685.494,0.44,17685.1624801865,13.2400512820513,0.470874125874019
657.6,0.041,13.282,16972.611,0.42,16914.8477459207,13.2841888111888,0.417400932400834
657.7,0.04,13.326,15983.892,0.44,16145.8847832168,13.3235314685315,0.348111888112011
657.8,0.04,13.358,15292.418,0.32,15421.6491328671,13.3538111888112,0.293006993007083
657.9,0.041,13.385,14662.347,0.27,14715.9794568765,13.3821328671329,0.274009324009263
658.0,0.042,13.408,14058.951,0.23,14084.4456689977,13.4086130536131,0.259160839160802
658.1,0.043,13.428,13535.882,0.2,13405.5039417249,13.433965034965,0.248484848484788
658.2,0.053,13.449,12781.136,0.21,12704.1103916084,13.45831002331,0.246561771561846
658.3,0.062,13.488,11824.756,0.39,11895.0804265734,13.4832773892774,0.251328671328756
658.4,0.06,13.51,11156.112,0.22,10960.2882820513,13.5085757575758,0.252249417249373
658.5,0.057,13.536,9855.754,0.26,9950.36571794872,13.5337272727273,0.238787878787806
658.6,0.056,13.554,8921.885,0.18,8843.83017249417,13.5563333333333,0.204195804195748
658.7,0.054,13.573,7747.104,0.19,7730.52268298368,13.5745664335664,0.154300699300771
658.8,0.052,13.59,6568.897,0.17,6620.02656177156,13.5871934731935,0.108939393939435
658.9,0.051,13.6,5662.753,0.1,5550.51314685315,13.5963543123543,0.0612121212121102
659.0,0.049,13.6,4542.562,0.0,4647.57944988345,13.5994358974359,0.0108391608391465
659.1,0.048,13.6,3882.84,0.0,3904.75143356643,13.5985221445221,-0.0233100233100139
659.2,0.046,13.596,3252.495,-0.04,3401.30199067599,13.5947738927739,-0.0424825174825261
659.3,0.045,13.587,3016.657,-0.09,3114.59137762238,13.5900256410256,-0.0519580419580645
659.4,0.044,13.578,3015.221,-0.09,3020.6023006993,13.5843822843823,-0.0577156177156059
659.5,0.046,13.578,3228.183,0.0,3141.14040559441,13.5784825174825,-0.059347319347318
659.6,0.049,13.578,3427.483,0.0,3396.66278088578,13.5725128205128,-0.0549184149183865
659.7,0.055,13.572,3711.976,-0.06,3768.13628438228,13.5674988344988,-0.0444755244755309
659.8,0.066,13.56,4112.382,-0.12,4179.99516783217,13.5636177156177,-0.036351981352011
659.9,0.073,13.556,4616.906,-0.04,4587.49508857809,13.5602284382284,-0.033589743589736
660.0,0.07,13.556,5062.276,0.0,4961.09408857809,13.5568997668998,-0.0266433566433417
660.1,0.067,13.556,5377.308,0.0,5302.11203263403,13.5548997668998,-0.0133100233100039
660.2,0.065,13.556,5621.137,0.0,5575.29370862471,13.5542377622378,-0.0014219114219043
660.3,0.062,13.556,5721.464,0.0,5772.06852214452,13.5546153846154,0.0041258741258523
660.4,0.059,13.556,5856.646,0.0,5912.8775011655,13.5550629370629,0.0120046620046449
660.5,0.057,13.556,5993.72,0.0,6001.35357808858,13.5570163170163,0.0244988344988373
660.6,0.056,13.556,6036.88,0.0,6041.95905361305,13.5599627039627,0.0331235431235402
660.7,0.054,13.562,6076.734,0.06,6029.41967832168,13.563641025641,0.0447552447552699
660.8,0.052,13.57,6063.541,0.08,5959.4640955711,13.5689137529138,0.0557109557109671
660.9,0.05,13.578,5861.035,0.08,5836.60100699301,13.5747832167832,0.0527505827505572
661.0,0.049,13.578,5695.034,0.0,5707.96243356643,13.5794638694639,0.0382983682983619
661.1,0.047,13.582,5544.037,0.04,5623.69951282051,13.5824428904429,0.0187179487179414
661.2,0.046,13.588,5442.34,0.06,5579.30094638695,13.5832074592075,0.0003729603729586
661.3,0.045,13.584,5519.422,-0.04,5581.54931701632,13.5825174825175,-0.0117482517482466
661.4,0.044,13.578,5698.569,-0.06,5631.77003496503,13.5808578088578,-0.0180885780885601
661.5,0.044,13.578,5837.499,0.0,5711.40004895105,13.5788997668998,-0.0174475524475564
661.6,0.044,13.578,5807.678,0.0,5800.76761072261,13.5773682983683,-0.0040792540792713
661.7,0.047,13.578,5809.76,0.0,5864.68279487179,13.5780839160839,0.02097902097902
661.8,0.05,13.578,5854.868,0.0,5883.84254312354,13.5815641025641,0.0366899766899867
661.9,0.051,13.582,5941.523,0.04,5881.89491142191,13.5854219114219,0.0369580419580556
662.0,0.049,13.593,5916.974,0.11,5881.5474941725,13.5889557109557,0.044895104895105
662.1,0.047,13.6,5856.695,0.07,5890.36276223776,13.5944009324009,0.0588811188810955
662.2,0.045,13.6,5863.078,0.0,5891.13356643357,13.6007319347319,0.0626107226107422
662.3,0.044,13.6,5914.548,0.0,5892.96353146853,13.6069230769231,0.0560839160839346
662.4,0.043,13.609,5928.221,0.09,5910.48797902098,13.6119487179487,0.0435431235431228
662.5,0.042,13.622,5954.391,0.13,5959.64499067599,13.6156317016317,0.0354428904428791
662.6,0.041,13.622,6031.399,0.0,6059.85501864802,13.6190372960373,0.0266433566433328
662.7,0.041,13.622,6162.938,0.0,6209.8973030303,13.6209603729604,0.0127156177156306
662.8,0.042,13.622,6323.355,0.0,6392.68260606061,13.6215804195804,0.0037878787878855
662.9,0.041,13.622,6523.725,0.0,6584.72375291375,13.6217179487179,0.0116083916083794
663.0,0.04,13.622,6828.43,0.0,6741.8713986014,13.6239020979021,0.0416899766899797
663.1,0.039,13.622,6972.157,0.0,6833.50714452215,13.6300559440559,0.0690093240093169
663.2,0.039,13.635,6929.085,0.13,6848.91891142191,13.637703962704,0.0787062937063079
663.3,0.039,13.649,6802.383,0.14,6797.02436596737,13.6457972027972,0.0821678321678579
663.4,0.04,13.661,6624.801,0.12,6686.15562004662,13.6541375291375,0.0897319347319199
663.5,0.051,13.667,6487.826,0.06,6533.09158974359,13.6637435897436,0.0912237762237537
663.6,0.066,13.667,6403.486,0.0,6394.29620745921,13.6723822843823,0.0601981351981214
663.7,0.064,13.671,6361.686,0.04,6337.70421445221,13.6757832167832,0.019673659673678
663.8,0.062,13.68,6313.503,0.09,6382.97343822844,13.676317016317,0.0075990675990692
663.9,0.059,13.689,6324.552,0.09,6487.95910955711,13.677303030303,0.0223543123542973
664.0,0.057,13.681,6498.274,-0.08,6579.96017016317,13.6807878787879,0.0428438228438024
664.1,0.055,13.671,6841.469,-0.1,6638.93636363637,13.6858717948718,0.0511888111887932
664.2,0.053,13.683,6954.417,0.12,6691.58050349651,13.6910256410256,0.0472261072261288
664.3,0.052,13.701,6757.993,0.18,6747.24771794872,13.695317016317,0.0456876456876621
664.4,0.05,13.711,6534.025,0.1,6779.34962004662,13.7001631701632,0.0618881118881146
664.5,0.049,13.711,6586.596,0.0,6764.12559207459,13.7076946386946,0.072214452214451
664.6,0.047,13.711,6800.249,0.0,6723.07158508159,13.7146060606061,0.0509207459207212
664.7,0.046,13.711,6859.225,0.0,6698.77308624709,13.7178787878788,0.0304895104895146
664.8,0.044,13.72,6748.906,0.09,6687.68328205128,13.720703962704,0.041107226107245
664.9,0.043,13.731,6599.332,0.11,6638.30263170163,13.7261002331002,0.0634615384615278
665.0,0.042,13.733,6501.105,0.02,6522.16864568765,13.7333962703963,0.073018648018649
665.1,0.045,13.736,6375.688,0.03,6382.96381818182,13.740703962704,0.0678904428904327
665.2,0.046,13.747,6279.035,0.11,6280.69097202797,13.7469743589744,0.0522727272727331
665.3,0.045,13.756,6175.528,0.09,6228.8102960373,13.7511585081585,0.0315151515151531
665.4,0.048,13.756,6134.482,0.0,6205.1479020979,13.7532773892774,0.0189627039627062
665.5,0.048,13.756,6173.385,0.0,6185.80665967366,13.7549510489511,0.0192657342657255
665.6,0.047,13.756,6208.207,0.0,6154.75600932401,13.7571305361305,0.0214219114218968
665.7,0.045,13.756,6173.8,0.0,6090.99242657343,13.7592354312354,0.0261888111888187
665.8,0.044,13.756,6035.865,0.0,5982.23304195804,13.7623682983683,0.0377855477855733
665.9,0.043,13.766,5842.308,0.1,5829.85244522145,13.7667925407925,0.0443589743589789
666.0,0.041,13.778,5621.875,0.12,5650.19001631702,13.7712400932401,0.0420279720279464
666.1,0.041,13.778,5428.494,0.0,5477.27659207459,13.7751981351981,0.0345687645687597
666.2,0.043,13.778,5269.11,0.0,5333.9126993007,13.7781538461539,0.0219813519813603
666.3,0.043,13.778,5201.076,0.0,5217.79055244755,13.7795944055944,0.0042657342657307
666.4,0.046,13.778,5147.164,0.0,5124.53794638695,13.779006993007,-0.0079720279720145
666.5,0.048,13.778,5101.584,0.0,5049.36552680653,13.778,-0.0050349650349612
666.6,0.049,13.778,5007.134,0.0,4978.04525407925,13.778,0.0
666.7,0.047,13.778,4869.757,0.0,4904.12946853147,13.778,0.0
666.8,0.046,13.778,4799.996,0.0,4816.18532167832,13.778,0.0
666.9,0.045,13.778,4743.108,0.0,4727.53035198135,13.778,0.0
667.0,0.044,13.778,4664.146,0.0,4648.63227738928,13.778,0.0016783216783174
667.1,0.046,13.778,4597.717,0.0,4587.48204428905,13.7783356643357,0.0054545454545428
667.2,0.057,13.778,4522.731,0.0,4540.62921445221,13.7790909090909,0.0040326340326327
667.3,0.058,13.778,4511.519,0.0,4505.17203496503,13.7791421911422,-0.008927738927745
667.4,0.056,13.778,4522.328,0.0,4520.26953379953,13.7773053613054,-0.025244755244763
667.5,0.054,13.778,4545.208,0.0,4590.64652447553,13.7740932400932,-0.0364335664335519
667.6,0.052,13.774,4613.724,-0.04,4700.00481818182,13.7700186480187,-0.045850815850786
667.7,0.05,13.764,4770.383,-0.1,4825.2032960373,13.7649230769231,-0.0497202797203125
667.8,0.048,13.756,5013.917,-0.08,4930.86321678322,13.7600745920746,-0.0379603729603902
667.9,0.047,13.756,5083.864,0.0,4984.50352680653,13.757331002331,-0.0094055944055938
668.0,0.046,13.756,5051.479,0.0,4964.29565268065,13.7581934731935,0.018613053613046
668.1,0.044,13.756,4935.468,0.0,4880.45826107226,13.7610536130536,0.0294871794871842
668.2,0.043,13.764,4753.66,0.08,4751.20084149184,13.7640909090909,0.0244289044289209
668.3,0.042,13.773,4549.25,0.09,4634.73415384615,13.7659393939394,0.0091841491841413
668.4,0.041,13.775,4458.891,0.02,4579.52497202797,13.7659277389277,-0.0048018648018633
668.5,0.04,13.763,4543.761,-0.12,4599.37968065268,13.764979020979,-0.0144871794871782
668.6,0.039,13.756,4677.594,-0.07,4695.05051515152,13.7630303030303,-0.030221445221452
668.7,0.038,13.756,4912.437,0.0,4851.26248018648,13.7589347319347,-0.0437296037296136
668.8,0.038,13.756,5056.897,0.0,5043.77062004662,13.7542843822844,-0.0355594405594527
668.9,0.044,13.756,5223.851,0.0,5226.09542424243,13.7518228438228,-0.0164685314685238
669.0,0.058,13.753,5356.309,-0.03,5369.28429137529,13.7509906759907,-0.0066783216783224
669.1,0.06,13.747,5454.681,-0.06,5453.6087995338,13.7504871794872,0.0047202797202661
669.2,0.059,13.748,5512.505,0.01,5429.85572727273,13.7519347319347,0.0255477855477968
669.3,0.056,13.754,5443.743,0.06,5320.09157342657,13.7555967365967,0.031282051282064
669.4,0.054,13.754,5297.224,0.0,5189.7253962704,13.7581911421911,0.0158624708624586
669.5,0.052,13.762,5040.107,0.08,5095.34541491842,13.7587692307692,-0.0068997668997534
669.6,0.05,13.769,4768.712,0.07,5062.24034032634,13.7568111888112,-0.034090909090897
669.7,0.049,13.76,4860.087,-0.09,5088.70530536131,13.751951048951,-0.0537645687645855
669.8,0.047,13.74,5237.209,-0.2,5184.30405128205,13.7460582750583,-0.049533799533811
669.9,0.046,13.733,5451.137,-0.07,5275.52436130536,13.7420442890443,-0.0334965034965075
670.0,0.045,13.733,5485.608,0.0,5326.92495804196,13.739358974359,-0.0119580419580218
670.1,0.043,13.738,5366.546,0.05,5287.48181351981,13.7396526806527,0.0225990675990799
670.2,0.042,13.747,5199.261,0.09,5127.97797435898,13.7438787878788,0.0509557109557153
670.3,0.041,13.756,4781.178,0.09,4884.534997669,13.7498438228438,0.0513752913753149
670.4,0.04,13.756,4571.885,0.0,4646.82975757576,13.7541538461539,0.0368648018648093
670.5,0.039,13.756,4405.758,0.0,4446.94847319347,13.7572167832168,0.0218181818181535
670.6,0.039,13.756,4338.076,0.0,4326.50776223776,13.7585174825175,0.0020745920745652
670.7,0.042,13.756,4281.259,0.0,4299.29901631702,13.7576317016317,-0.0242191142191033
670.8,0.045,13.756,4344.964,0.0,4388.24389044289,13.7536736596737,-0.0353729603729601
670.9,0.048,13.756,4442.342,0.0,4525.99527738928,13.7505571095571,-0.0292424242424194
671.0,0.062,13.749,4690.568,-0.07,4691.0106993007,13.7478251748252,-0.0340559440559496
671.1,0.061,13.74,4906.573,-0.09,4855.54758741259,13.7437459207459,-0.0352564102564043
671.2,0.059,13.733,5113.648,-0.07,5001.57234498835,13.7407738927739,-0.0188811188811198
671.3,0.056,13.745,5130.39,0.12,5093.21995571096,13.7399696969697,0.00615384615384
671.4,0.054,13.743,5104.858,-0.02,5121.58284382284,13.7420046620047,0.0303496503496368
671.5,0.052,13.738,5096.159,-0.05,5089.89756643357,13.7460396270396,0.0333682983682872
671.6,0.05,13.751,5048.498,0.13,5042.29045454545,13.7486783216783,0.0179370629370682
671.7,0.051,13.756,4959.425,0.05,5001.30281585082,13.749627039627,0.0009790209790242
671.8,0.058,13.756,4913.124,0.0,4985.93330536131,13.7488741258741,0.0001282051282114
671.9,0.064,13.748,4944.565,-0.08,4972.04365268065,13.7496526806527,0.0070046620046488
672.0,0.061,13.74,5001.361,-0.08,4951.94594638695,13.7502750582751,-0.0005361305361261
672.1,0.059,13.747,4993.889,0.07,4924.44219347319,13.7495454545455,0.0018298368298537
672.2,0.058,13.753,4919.915,0.06,4882.40441724942,13.750641025641,0.0209207459207477
672.3,0.055,13.756,4810.253,0.03,4820.35140792541,13.7537296037296,0.0226573426573384
672.4,0.054,13.756,4740.221,0.0,4762.84142657343,13.7551724941725,0.0015151515151409
672.5,0.052,13.756,4681.909,0.0,4733.43282983683,13.7540326340326,-0.0209790209790081
672.6,0.051,13.756,4669.814,0.0,4734.01706993007,13.7509766899767,-0.0253030303030264
672.7,0.053,13.751,4730.834,-0.05,4747.22017948718,13.748972027972,-0.016188811188812
672.8,0.058,13.736,4861.141,-0.15,4777.3547039627,13.7477389277389,-0.0064335664335612
672.9,0.056,13.742,4897.211,0.06,4819.54074825175,13.7476853146853,0.0059324009323966
673.0,0.054,13.752,4837.848,0.1,4861.45080652681,13.7489254079254,0.0106643356643386
673.1,0.053,13.756,4807.022,0.04,4897.49613053613,13.7498181818182,0.0040326340326304
673.2,0.05,13.752,4914.44,-0.04,4929.37398368299,13.7497319347319,-0.0028787878787826
673.3,0.049,13.752,4977.129,0.0,4958.44889044289,13.7492424242424,-0.0128205128205171
673.4,0.047,13.749,4974.625,-0.03,4976.07582983683,13.7471678321678,-0.0183449883449918
673.5,0.046,13.739,5002.176,-0.1,4960.67012820513,13.7455734265734,-0.0049883449883292
673.6,0.044,13.738,4988.285,-0.01,4894.34596736597,13.7461701631702,0.0172377622377656
673.7,0.043,13.748,4875.58,0.1,4791.02838228438,13.749020979021,0.0242657342657176
673.8,0.042,13.756,4683.609,0.08,4721.16038927739,13.7510233100233,0.0143706293706241
673.9,0.041,13.756,4582.854,0.0,4711.2526969697,13.7518951048951,0.0020979020979079
674.0,0.04,13.756,4623.557,0.0,4776.33778321678,13.7514428904429,-0.018624708624704
674.1,0.039,13.751,4829.473,-0.05,4919.89809324009,13.7481701631702,-0.0463519813519647
674.2,0.038,13.738,5167.811,-0.13,5107.79905594406,13.7421724941725,-0.0594755244755543
674.3,0.041,13.733,5385.744,-0.05,5302.98831002331,13.7362750582751,-0.0432983682983826
674.4,0.051,13.733,5540.839,0.0,5437.1715034965,13.7335128205128,-0.0121212121211983
674.5,0.05,13.733,5528.143,0.0,5453.56990909091,13.7338508158508,0.018881118881109
674.6,0.05,13.733,5372.943,0.0,5343.33557808858,13.737289044289,0.0483566433566264
674.7,0.05,13.741,5221.747,0.08,5154.70366200466,13.7435221445221,0.0614102564102779
674.8,0.049,13.753,4945.245,0.12,4968.0357039627,13.7495710955711,0.0416783216783454
674.9,0.049,13.756,4668.244,0.03,4827.91393006993,13.7518578088578,0.0100349650349662
675.0,0.049,13.756,4586.213,0.0,4764.03466666667,13.7515780885781,-0.009230769230777
675.1,0.048,13.756,4687.005,0.0,4742.33563869464,13.7500116550117,-0.0178205128205148
675.2,0.046,13.747,4829.165,-0.09,4721.48941025641,13.748013986014,-0.0151165501165503
675.3,0.045,13.733,4880.285,-0.14,4682.87492307692,13.7469883449883,-0.002016317016303
675.4,0.044,13.742,4770.65,0.09,4604.83420745921,13.7476107226107,0.0168764568764474
675.5,0.042,13.753,4484.608,0.11,4498.40129137529,13.7503636363636,0.0315734265734075
675.6,0.041,13.76,4273.676,0.07,4401.89156643357,13.7539254079254,0.0296153846153779
675.7,0.04,13.76,4201.82,0.0,4367.51336363637,13.7562867132867,0.0107459207459329
675.8,0.04,13.756,4340.407,-0.04,4446.86472960373,13.7560745920746,-0.024428904428912
675.9,0.041,13.756,4645.892,0.0,4640.42273892774,13.7514009324009,-0.0557226107225934
676.0,0.04,13.745,4946.06,-0.11,4920.79177622378,13.7449300699301,-0.0646503496503245
676.1,0.039,13.733,5240.7,-0.12,5217.42741958042,13.7384708624709,-0.0525291375291262
